date,store_id,product_id,qty_sold,price,on_promo,lag_1,lag_7,rolling_mean_7,rolling_std_7,day_of_week,month,promo_effect,predicted_sales
2023-03-14,Store_2,Product_3,44,182,1,24.0,27.0,30.857142857142858,8.091735937126819,1,3,44,40.73329719697659
2023-03-15,Store_2,Product_3,30,362,0,44.0,29.0,33.285714285714285,9.214377998799568,2,3,0,26.667574730265457
2023-03-16,Store_2,Product_3,41,465,1,30.0,26.0,33.42857142857143,9.144345117013424,3,3,41,41.74267281203028
2023-03-17,Store_2,Product_3,21,157,0,41.0,26.0,35.57142857142857,8.866738273967922,4,3,0,25.949178952036224
2023-03-18,Store_2,Product_3,38,309,0,21.0,46.0,34.857142857142854,9.906707684334743,5,3,0,36.317617930669655
2023-03-19,Store_2,Product_3,38,333,0,38.0,38.0,33.714285714285715,8.807464366741899,6,3,0,35.63014945732957
2023-03-20,Store_2,Product_3,28,207,0,38.0,24.0,33.714285714285715,8.807464366741899,0,3,0,26.787543329367413
2023-03-21,Store_2,Product_3,28,218,0,28.0,44.0,34.285714285714285,8.179533110438621,1,3,0,26.77916284595055
2023-03-22,Store_2,Product_3,30,290,0,28.0,30.0,32.0,7.187952884282568,2,3,0,26.388006666912265
2023-03-23,Store_2,Product_3,23,354,0,30.0,41.0,32.0,7.187952884282568,3,3,0,25.835967743908327
2023-03-24,Store_2,Product_3,24,305,0,23.0,21.0,29.428571428571427,6.629659188252439,4,3,0,25.025786130625956
2023-03-25,Store_2,Product_3,45,438,1,24.0,38.0,29.857142857142858,6.067085281213946,5,3,45,49.675619776294106
2023-03-26,Store_2,Product_3,35,204,0,45.0,38.0,30.857142857142858,7.925245977856022,6,3,0,35.1292236266845
2023-03-27,Store_2,Product_3,36,357,1,35.0,28.0,30.428571428571427,7.5466801278694815,0,3,36,39.27022955910242
2023-03-28,Store_2,Product_3,40,350,1,36.0,28.0,31.571428571428573,7.721337165222548,1,3,40,40.65055699246621
2023-03-29,Store_2,Product_3,42,478,1,40.0,30.0,33.285714285714285,8.118174789000388,2,3,42,40.74051870086086
2023-03-30,Store_2,Product_3,36,357,1,42.0,23.0,35.0,8.563488385776743,3,3,36,38.96851800135556
2023-03-31,Store_2,Product_3,35,335,1,36.0,24.0,36.857142857142854,6.743603671345952,4,3,35,39.16679779171997
2023-04-01,Store_2,Product_3,36,345,0,35.0,45.0,38.42857142857143,3.952094080237459,5,4,0,37.96120009044776
2023-04-02,Store_2,Product_3,45,335,1,36.0,35.0,37.142857142857146,2.734262327610618,6,4,45,48.82090946421557
2023-04-03,Store_2,Product_3,42,254,1,45.0,36.0,38.57142857142857,3.823486317361159,0,4,42,45.4082785828096
2023-04-04,Store_2,Product_3,20,388,0,42.0,40.0,39.42857142857143,3.823486317361177,1,4,0,25.670899865990876
2023-04-05,Store_2,Product_3,27,372,0,20.0,42.0,36.57142857142857,8.24332341670403,2,4,0,26.90205673389417
2023-04-06,Store_2,Product_3,42,197,1,27.0,36.0,34.42857142857143,8.541216596737295,3,4,42,41.62088244691401
2023-04-07,Store_2,Product_3,28,341,0,42.0,35.0,35.285714285714285,9.013217807092817,4,4,0,26.84749536775277
2023-04-08,Store_2,Product_3,36,409,0,28.0,36.0,34.285714285714285,9.428932172031017,5,4,0,35.627790743238144
2023-04-09,Store_2,Product_3,33,422,0,36.0,45.0,34.285714285714285,9.428932172031017,6,4,0,35.26593220336595
2023-04-10,Store_2,Product_3,26,401,0,33.0,42.0,32.57142857142857,8.162049229148705,0,4,0,25.992797700450463
2023-04-11,Store_2,Product_3,25,107,0,26.0,20.0,30.285714285714285,7.273565968956414,1,4,0,25.00884537194767
2023-04-12,Store_2,Product_3,26,148,0,25.0,27.0,31.0,6.271629240742186,2,4,0,25.767041683088273
2023-04-13,Store_2,Product_3,25,318,0,26.0,42.0,30.857142857142858,6.388233230676763,3,4,0,25.373024130163284
2023-04-14,Store_2,Product_3,27,178,0,25.0,28.0,28.428571428571427,4.353433237386281,4,4,0,25.133436897158305
2023-04-15,Store_2,Product_3,45,465,1,27.0,36.0,28.285714285714285,4.386125310350111,5,4,45,46.39667977811724
2023-04-16,Store_2,Product_3,33,320,0,45.0,33.0,29.571428571428573,7.345228447936782,6,4,0,34.74650452904891
2023-04-17,Store_2,Product_3,28,212,0,33.0,26.0,29.571428571428573,7.345228447936782,0,4,0,25.122605923926567
2023-04-18,Store_2,Product_3,24,296,0,28.0,25.0,29.857142857142858,7.221001117771415,1,4,0,25.431437849516023
2023-04-19,Store_2,Product_3,29,214,0,24.0,26.0,29.714285714285715,7.341986237031555,2,4,0,25.41071847200187
2023-04-20,Store_2,Product_3,28,375,0,29.0,25.0,30.142857142857142,7.174690967295344,3,4,0,25.626020819610552
2023-04-21,Store_2,Product_3,28,491,0,28.0,27.0,30.571428571428573,6.90065559342347,4,4,0,25.664216668321355
2023-04-22,Store_2,Product_3,39,332,0,28.0,45.0,30.714285714285715,6.824326235712035,5,4,0,36.3646570727093
2023-04-23,Store_2,Product_3,32,493,0,39.0,33.0,29.857142857142858,4.810702354423523,6,4,0,34.5898784434503
2023-04-24,Store_2,Product_3,28,316,0,32.0,28.0,29.714285714285715,4.715728494951135,0,4,0,26.38230321978207
2023-04-25,Store_2,Product_3,30,263,0,28.0,24.0,29.714285714285715,4.715728494951135,1,4,0,26.467548532144736
2023-04-26,Store_2,Product_3,26,305,0,30.0,29.0,30.571428571428573,3.9940431835897763,2,4,0,27.16677691798353
2023-04-27,Store_2,Product_3,26,484,0,26.0,28.0,30.142857142857142,4.33699479011939,3,4,0,26.956102512037823
2023-04-28,Store_2,Product_3,27,352,0,26.0,28.0,29.857142857142858,4.561745697594582,4,4,0,26.94347155494493
2023-04-29,Store_2,Product_3,37,279,0,27.0,39.0,29.714285714285715,4.6445052020024065,5,4,0,36.92376838019072
2023-04-30,Store_2,Product_3,50,295,1,37.0,32.0,29.428571428571427,3.9940431835897505,6,4,50,50.177950922035635
2023-05-01,Store_2,Product_3,23,121,0,50.0,28.0,32.0,8.812869377601482,0,5,0,25.38826945200573
2023-05-02,Store_2,Product_3,30,157,0,23.0,30.0,31.285714285714285,9.37575393793806,1,5,0,25.53544093565163
2023-05-03,Store_2,Product_3,30,106,0,30.0,26.0,31.285714285714285,9.37575393793806,2,5,0,25.747354552060646
2023-05-04,Store_2,Product_3,30,461,0,30.0,26.0,31.857142857142858,9.1182705127045,3,5,0,25.86791660001859
2023-05-05,Store_2,Product_3,29,332,0,30.0,27.0,32.42857142857143,8.81016728666641,4,5,0,26.168830426142502
2023-05-06,Store_2,Product_3,46,474,1,29.0,37.0,32.714285714285715,8.63547500554706,5,5,46,49.05608563452035
2023-05-07,Store_2,Product_3,48,244,1,46.0,50.0,34.0,9.949874371066182,6,5,48,49.3568460868088
2023-05-08,Store_2,Product_3,21,192,0,48.0,23.0,33.714285714285715,9.428932172031015,0,5,0,26.033398451107423
2023-05-09,Store_2,Product_3,21,242,0,21.0,30.0,33.42857142857143,9.829498848824755,1,5,0,26.512651775136547
2023-05-10,Store_2,Product_3,27,375,0,21.0,30.0,32.142857142857146,10.88467686595196,2,5,0,25.88536130932086
2023-05-11,Store_2,Product_3,29,300,0,27.0,30.0,31.714285714285715,11.041048949477632,3,5,0,25.761787698576065
2023-05-12,Store_2,Product_3,41,467,1,29.0,29.0,31.571428571428573,11.073348527841377,4,5,41,40.7703111805339
2023-05-13,Store_2,Product_3,40,184,0,41.0,46.0,33.285714285714285,11.528432760126654,5,5,0,36.6864716498602
2023-05-14,Store_2,Product_3,49,462,1,40.0,48.0,32.42857142857143,10.612212192518909,6,5,49,49.033953741454425
2023-05-15,Store_2,Product_3,25,255,0,49.0,21.0,32.57142857142857,10.860588425696848,0,5,0,25.066812040113504
2023-05-16,Store_2,Product_3,30,198,0,25.0,21.0,33.142857142857146,10.237652260627108,1,5,0,26.843869909477117
2023-05-17,Store_2,Product_3,26,166,0,30.0,27.0,34.42857142857143,8.941609528064884,2,5,0,27.744861223226376
2023-05-18,Store_2,Product_3,26,185,0,26.0,29.0,34.285714285714285,9.086882225022414,3,5,0,27.245383782640847
2023-05-19,Store_2,Product_3,27,190,0,26.0,41.0,33.857142857142854,9.4415495096333,4,5,0,26.19821558161917
2023-05-20,Store_2,Product_3,30,397,0,27.0,40.0,31.857142857142858,9.15475416434123,5,5,0,34.9764980053787
2023-05-21,Store_2,Product_3,40,461,0,30.0,49.0,30.428571428571427,8.423323628614773,6,5,0,35.7179976625566
2023-05-22,Store_2,Product_3,20,353,0,40.0,25.0,29.142857142857142,5.177791402666058,0,5,0,25.26748674224862
2023-05-23,Store_2,Product_3,36,244,1,20.0,30.0,28.428571428571427,6.106202935189174,1,5,36,38.43949767595178
2023-05-24,Store_2,Product_3,22,491,0,36.0,26.0,29.285714285714285,6.750661343263142,2,5,0,25.354724961008433
2023-05-25,Store_2,Product_3,25,448,0,22.0,26.0,28.714285714285715,7.227592630889893,3,5,0,25.278833241919397
2023-05-26,Store_2,Product_3,28,399,0,25.0,27.0,28.571428571428573,7.299706452023458,4,5,0,25.431069431053285
2023-05-27,Store_2,Product_3,36,172,0,28.0,30.0,28.714285714285715,7.273565968956393,5,5,0,33.34860773394186
2023-05-28,Store_2,Product_3,36,495,0,36.0,40.0,29.571428571428573,7.7858235029472915,6,5,0,35.23958694759452
2023-05-29,Store_2,Product_3,28,323,0,36.0,20.0,29.0,6.999999999999907,0,5,0,24.93999226588197
2023-05-30,Store_2,Product_3,40,215,1,28.0,36.0,30.142857142857142,5.843188953204924,1,5,40,40.03650884341069
2023-05-31,Store_2,Product_3,22,281,0,40.0,22.0,30.714285714285715,6.651172470932794,2,5,0,25.363425940597313
2023-06-01,Store_2,Product_3,28,309,0,22.0,25.0,30.714285714285715,6.651172470932794,3,6,0,25.629673379724345
2023-06-02,Store_2,Product_3,27,481,0,28.0,28.0,31.142857142857142,6.30947888573398,4,6,0,25.917743488125904
2023-06-03,Store_2,Product_3,39,493,0,27.0,36.0,31.0,6.403124237432776,5,6,0,37.130336022467866
2023-06-04,Store_2,Product_3,37,191,0,39.0,36.0,31.428571428571427,6.876460883747789,6,6,0,35.791672395945945
2023-06-05,Store_2,Product_3,25,232,0,37.0,28.0,31.571428571428573,6.996597812678683,0,6,0,25.54599753810605
2023-06-06,Store_2,Product_3,26,286,0,25.0,40.0,31.142857142857142,7.335497516155459,1,6,0,25.331958712969996
2023-06-07,Store_2,Product_3,25,291,0,26.0,22.0,29.142857142857142,6.362090102803417,2,6,0,25.211660310633114
2023-06-08,Store_2,Product_3,27,278,0,25.0,28.0,29.571428571428573,5.8837953413631245,3,6,0,25.585535454100444
2023-06-09,Store_2,Product_3,26,261,0,27.0,27.0,29.428571428571427,5.940177967511836,4,6,0,25.506445488292137
2023-06-10,Store_2,Product_3,40,260,0,26.0,39.0,29.285714285714285,6.01980857154893,5,6,0,35.84614800156922
2023-06-11,Store_2,Product_3,40,133,0,40.0,37.0,29.428571428571427,6.294366339755446,6,6,0,37.17277509935227
2023-06-12,Store_2,Product_3,36,212,1,40.0,25.0,29.857142857142858,6.962484504556497,0,6,36,38.94464583526769
2023-06-13,Store_2,Product_3,25,145,0,36.0,26.0,31.428571428571427,6.924765768773707,1,6,0,25.51015632963757
2023-06-14,Store_2,Product_3,27,288,0,25.0,25.0,31.285714285714285,7.0643302516771564,2,6,0,25.602244824433527
2023-06-15,Store_2,Product_3,22,311,0,27.0,27.0,31.571428571428573,6.80336051416603,3,6,0,25.843175618749527
2023-06-16,Store_2,Product_3,36,227,1,22.0,26.0,30.857142857142858,7.581305327988679,4,6,36,39.675730387668075
2023-06-17,Store_2,Product_3,45,454,1,36.0,40.0,32.285714285714285,7.454624643228382,5,6,45,49.81391748000769
2023-06-18,Store_2,Product_3,33,144,0,45.0,40.0,33.0,8.485281374238538,6,6,0,35.41918092624457
2023-06-19,Store_2,Product_3,30,414,0,33.0,36.0,32.0,7.916228058025231,0,6,0,26.054533729696274
2023-06-20,Store_2,Product_3,20,259,0,30.0,25.0,31.142857142857142,7.733661733585386,1,6,0,25.404008383479788
2023-06-21,Store_2,Product_3,29,425,0,20.0,27.0,30.428571428571427,8.580154288766991,2,6,0,25.540845283865078
2023-06-22,Store_2,Product_3,30,274,0,29.0,22.0,30.714285714285715,8.479667558622857,3,6,0,25.25224523500575
2023-06-23,Store_2,Product_3,21,244,0,30.0,36.0,31.857142857142858,7.603257447273704,4,6,0,25.577004789534964
2023-06-24,Store_2,Product_3,37,303,0,21.0,45.0,29.714285714285715,8.32094316998344,5,6,0,35.0586661902548
2023-06-25,Store_2,Product_3,34,422,0,37.0,33.0,28.571428571428573,6.1334368521283595,6,6,0,34.86473476418552
2023-06-26,Store_2,Product_3,21,419,0,34.0,30.0,28.714285714285715,6.264031867582881,0,6,0,25.360889930840898
2023-06-27,Store_2,Product_3,37,371,1,21.0,20.0,27.428571428571427,6.852180744287132,1,6,37,37.67090639266572
2023-06-28,Store_2,Product_3,27,279,0,37.0,29.0,29.857142857142858,6.792853387410625,2,6,0,25.561482706444508
2023-06-29,Store_2,Product_3,30,276,0,27.0,30.0,29.571428571428573,6.8764608837477645,3,6,0,25.47424360600402
2023-06-30,Store_2,Product_3,20,237,0,30.0,21.0,29.571428571428573,6.8764608837477645,4,6,0,24.956166366361284
2023-07-01,Store_2,Product_3,36,228,0,20.0,37.0,29.428571428571427,7.09124208342326,5,7,0,35.161735600816066
2023-07-02,Store_2,Product_3,45,392,1,36.0,34.0,29.285714285714285,6.921326600064517,6,7,45,47.63664990745093
2023-07-03,Store_2,Product_3,23,124,0,45.0,21.0,30.857142857142858,9.081640296564796,0,7,0,24.458549967062005
2023-07-04,Store_2,Product_3,26,308,0,23.0,37.0,31.142857142857142,8.745066636463646,1,7,0,25.317585128851096
2023-07-05,Store_2,Product_3,26,477,0,26.0,27.0,29.571428571428573,8.502100580780791,2,7,0,25.243224099747884
2023-07-06,Store_2,Product_3,27,111,0,26.0,30.0,29.428571428571427,8.560707580902005,3,7,0,24.637151292317853
2023-07-07,Store_2,Product_3,37,327,1,27.0,20.0,29.0,8.60232526704255,4,7,37,39.05980871494579
2023-07-08,Store_2,Product_3,38,182,0,37.0,36.0,31.428571428571427,8.017837257372678,5,7,0,35.48248917855162
2023-07-09,Store_2,Product_3,54,443,1,38.0,45.0,31.714285714285715,8.240434570140165,6,7,54,51.44886011685019
2023-07-10,Store_2,Product_3,35,430,1,54.0,23.0,33.0,10.923979738782602,0,7,35,38.440898441340074
2023-07-11,Store_2,Product_3,21,412,0,35.0,26.0,34.714285714285715,9.995236960911017,1,7,0,26.680428092149377
2023-07-12,Store_2,Product_3,30,295,0,21.0,26.0,34.0,10.862780491200201,2,7,0,26.993689133410186
2023-07-13,Store_2,Product_3,30,115,0,30.0,27.0,34.57142857142857,10.469911538262748,3,7,0,27.929999936367278
2023-07-14,Store_2,Product_3,26,180,0,30.0,37.0,35.0,10.165300454651264,4,7,0,26.110034471050064
2023-07-15,Store_2,Product_3,34,118,0,26.0,38.0,33.42857142857143,10.643576198144768,5,7,0,35.65240910750133
2023-07-16,Store_2,Product_3,36,176,0,34.0,54.0,32.857142857142854,10.463087043324734,6,7,0,35.843050219366994
2023-07-17,Store_2,Product_3,24,302,0,36.0,35.0,30.285714285714285,5.376314900074295,0,7,0,25.725875651505753
2023-07-18,Store_2,Product_3,27,125,0,24.0,21.0,28.714285714285715,5.376314900074267,1,7,0,24.410232684603827
2023-07-19,Store_2,Product_3,41,425,1,27.0,30.0,29.571428571428573,4.314979445958747,2,7,41,41.07905347155681
2023-07-20,Store_2,Product_3,45,458,1,41.0,30.0,31.142857142857142,6.121780008803779,3,7,45,41.44262666601855
2023-07-21,Store_2,Product_3,21,285,0,45.0,26.0,33.285714285714285,7.994045402970977,4,7,0,25.873950657547148
2023-07-22,Store_2,Product_3,50,264,1,21.0,34.0,32.57142857142857,8.922950611711745,5,7,50,49.61149786350944
2023-07-23,Store_2,Product_3,51,324,1,50.0,36.0,34.857142857142854,11.126972805283726,6,7,51,51.92959433671436
2023-07-24,Store_2,Product_3,20,117,0,51.0,24.0,37.0,12.714820748507107,0,7,0,23.837092172553298
2023-07-25,Store_2,Product_3,29,432,0,20.0,27.0,36.42857142857143,13.464238347775723,1,7,0,28.248911344332544
2023-07-26,Store_2,Product_3,24,151,0,29.0,41.0,36.714285714285715,13.25033692294006,2,7,0,28.049201835463744
2023-07-27,Store_2,Product_3,22,305,0,24.0,45.0,34.285714285714285,13.877010793806717,3,7,0,24.46811095518287
2023-07-28,Store_2,Product_3,30,465,0,22.0,21.0,31.0,13.638181696985816,4,7,0,25.16627554475927
2023-07-29,Store_2,Product_3,48,408,1,30.0,50.0,32.285714285714285,12.944938337876613,5,7,48,49.48078408252399
2023-07-30,Store_2,Product_3,30,252,0,48.0,51.0,32.0,12.503332889007332,6,7,0,32.583511899353454
2023-07-31,Store_2,Product_3,21,488,0,30.0,20.0,29.0,9.291573243177488,0,7,0,24.37221825441316
2023-08-01,Store_2,Product_3,23,248,0,21.0,29.0,29.142857142857142,9.136530549184902,1,8,0,25.09874725386718
2023-08-02,Store_2,Product_3,25,188,0,23.0,24.0,28.285714285714285,9.428932172030947,2,8,0,24.107161115753552
2023-08-03,Store_2,Product_3,29,260,0,25.0,22.0,28.428571428571427,9.360504666899429,3,8,0,24.652855334430022
2023-08-04,Store_2,Product_3,42,248,1,29.0,30.0,29.428571428571427,8.922950611711698,4,8,42,40.4883973182519
2023-08-05,Store_2,Product_3,37,319,0,42.0,48.0,31.142857142857142,10.123052428797818,5,8,0,35.21743563150721
2023-08-06,Store_2,Product_3,37,374,0,37.0,30.0,29.571428571428573,7.612646120264592,6,8,0,34.98737653514069
2023-08-07,Store_2,Product_3,35,185,1,37.0,21.0,30.571428571428573,8.121107126025352,0,8,35,38.318352945195855
2023-08-08,Store_2,Product_3,29,145,0,35.0,23.0,32.57142857142857,7.02037850017458,1,8,0,26.39074465436521
2023-08-09,Store_2,Product_3,20,388,0,29.0,25.0,33.42857142857143,5.940177967511888,2,8,0,26.48674811100345
2023-08-10,Store_2,Product_3,24,476,0,20.0,29.0,32.714285714285715,7.273565968956433,3,8,0,26.056301516430196
2023-08-11,Store_2,Product_3,27,214,0,24.0,42.0,32.0,7.91622805802522,4,8,0,25.46026896946021
2023-08-12,Store_2,Product_3,30,147,0,27.0,37.0,29.857142857142858,6.693991620066643,5,8,0,35.111360605719206
2023-08-13,Store_2,Product_3,40,276,0,30.0,37.0,28.857142857142858,5.928141120355989,6,8,0,35.74764650693487
2023-08-14,Store_2,Product_3,24,439,0,40.0,35.0,29.285714285714285,6.67618368317013,0,8,0,24.90782109925564
2023-08-15,Store_2,Product_3,30,325,0,24.0,29.0,27.714285714285715,6.395683067879466,1,8,0,24.787533687113033
2023-08-16,Store_2,Product_3,29,479,0,30.0,20.0,27.857142857142858,6.440201120787199,2,8,0,25.34535169700212
2023-08-17,Store_2,Product_3,40,142,1,29.0,24.0,29.142857142857142,5.4291979588323125,3,8,40,40.30360874162599
2023-08-18,Store_2,Product_3,41,285,1,40.0,27.0,31.428571428571427,6.21442254912285,4,8,41,41.24194438054941
2023-08-19,Store_2,Product_3,38,233,0,41.0,30.0,33.42857142857143,6.77881855136869,5,8,0,36.15381058399602
2023-08-20,Store_2,Product_3,30,121,0,38.0,40.0,34.57142857142857,6.778818551368707,6,8,0,35.22501888691609
2023-08-21,Store_2,Product_3,28,224,0,30.0,24.0,33.142857142857146,6.491753010000952,0,8,0,28.12283931065715
2023-08-22,Store_2,Product_3,29,315,0,28.0,30.0,33.714285714285715,5.677860093212464,1,8,0,29.612505157352086
2023-08-23,Store_2,Product_3,25,345,0,29.0,29.0,33.57142857142857,5.798193478924881,2,8,0,29.14609173278709
2023-08-24,Store_2,Product_3,22,415,0,25.0,40.0,33.0,6.4807406984078035,3,8,0,25.601896432117446
2023-08-25,Store_2,Product_3,23,366,0,22.0,41.0,30.428571428571427,6.803360514165995,4,8,0,25.342273330155937
2023-08-26,Store_2,Product_3,39,238,0,23.0,38.0,27.857142857142858,5.398412465054452,5,8,0,35.58658214453599
2023-08-27,Store_2,Product_3,33,388,0,39.0,30.0,28.0,5.715476066493922,6,8,0,35.00104885857396
2023-08-28,Store_2,Product_3,36,283,1,33.0,28.0,28.428571428571427,5.996030432909694,0,8,36,38.76204968507914
2023-08-29,Store_2,Product_3,27,386,0,36.0,29.0,29.571428571428573,6.6296591882524,1,8,0,25.468205850771437
2023-08-30,Store_2,Product_3,26,365,0,27.0,25.0,29.285714285714285,6.70110154413141,2,8,0,25.327775691057777
2023-08-31,Store_2,Product_3,21,358,0,26.0,22.0,29.428571428571427,6.604471789556385,3,8,0,25.200313514952228
2023-09-01,Store_2,Product_3,30,422,0,21.0,23.0,29.285714285714285,6.799859942535119,4,9,0,25.44080607690647
2023-09-02,Store_2,Product_3,37,370,0,30.0,39.0,30.285714285714285,6.210590034081082,5,9,0,37.50584778850138
2023-09-03,Store_2,Product_3,33,402,0,37.0,33.0,30.0,5.773502691896138,6,9,0,35.350119924332404
2023-09-04,Store_2,Product_3,43,170,1,33.0,36.0,30.0,5.773502691896138,0,9,43,41.07168543643601
2023-09-05,Store_2,Product_3,21,204,0,43.0,27.0,31.0,7.371114795831915,1,9,0,25.2584777416654
2023-09-06,Store_2,Product_3,27,183,0,21.0,26.0,30.142857142857142,8.21438923330208,2,9,0,25.242503981576405
2023-09-07,Store_2,Product_3,21,426,0,27.0,21.0,30.285714285714285,8.138678961483487,3,9,0,24.827575058234984
2023-09-08,Store_2,Product_3,25,232,0,21.0,30.0,30.285714285714285,8.138678961483487,4,9,0,25.378979069722178
2023-09-09,Store_2,Product_3,40,475,0,25.0,37.0,29.571428571428573,8.383657572069176,5,9,0,35.62674477649665
2023-09-10,Store_2,Product_3,45,312,1,40.0,33.0,30.0,8.88819441731551,6,9,45,47.00721363693228
2023-09-11,Store_2,Product_3,23,248,0,45.0,43.0,31.714285714285715,10.56273774035063,0,9,0,24.81860222227756
2023-09-12,Store_2,Product_3,27,495,0,23.0,21.0,28.857142857142858,9.668308563352166,1,9,0,24.45638131282503
2023-09-13,Store_2,Product_3,25,228,0,27.0,27.0,29.714285714285715,9.105205209371201,2,9,0,25.17787840395205
2023-09-14,Store_2,Product_3,20,391,0,25.0,21.0,29.428571428571427,9.235026490796482,3,9,0,24.604186254267223
2023-09-15,Store_2,Product_3,24,450,0,20.0,25.0,29.285714285714285,9.393513466115525,4,9,0,25.00254983113748
2023-09-16,Store_2,Product_3,51,379,1,24.0,40.0,29.142857142857142,9.476788686550009,5,9,51,50.67635175952933
2023-09-17,Store_2,Product_3,52,293,1,51.0,45.0,30.714285714285715,12.120427463780338,6,9,52,50.60147705593809
2023-09-18,Store_2,Product_3,25,174,0,52.0,23.0,31.714285714285715,13.68349718595704,0,9,0,25.1282780941237
2023-09-19,Store_2,Product_3,22,128,0,25.0,27.0,32.0,13.490737563232004,1,9,0,25.334951132254368
2023-09-20,Store_2,Product_3,24,153,0,22.0,25.0,31.285714285714285,13.924969009113118,2,9,0,25.259900109479844
2023-09-21,Store_2,Product_3,26,384,0,24.0,20.0,31.142857142857142,14.005101111482773,3,9,0,24.852943379355438
2023-09-22,Store_2,Product_3,30,237,0,26.0,24.0,32.0,13.379088160259615,4,9,0,25.682497891480082
2023-09-23,Store_2,Product_3,55,303,1,30.0,51.0,32.857142857142854,12.96699105971992,5,9,55,51.57703838270649
2023-09-24,Store_2,Product_3,54,387,1,55.0,52.0,33.42857142857143,13.95059309201752,6,9,54,52.70337749305244
2023-09-25,Store_2,Product_3,29,470,0,54.0,25.0,33.714285714285715,14.407339399466787,0,9,0,26.83205964084548
2023-09-26,Store_2,Product_3,20,221,0,29.0,22.0,34.285714285714285,14.079705083491442,1,9,0,26.369038915069577
2023-09-27,Store_2,Product_3,29,257,0,20.0,24.0,34.0,14.38749456993814,2,9,0,26.948547193333898
2023-09-28,Store_2,Product_3,27,407,0,29.0,26.0,34.714285714285715,13.924969009113147,3,9,0,27.25078016441421
2023-09-29,Store_2,Product_3,30,389,0,27.0,30.0,34.857142857142854,13.825442385068797,4,9,0,27.430989815348266
2023-09-30,Store_2,Product_3,30,439,0,30.0,55.0,34.857142857142854,13.825442385068797,5,9,0,32.62620018644614
2023-10-01,Store_2,Product_3,34,479,0,30.0,54.0,31.285714285714285,10.609968358644027,6,10,0,36.450361068361765
2023-10-02,Store_2,Product_3,27,492,0,34.0,29.0,28.428571428571427,4.276179870598583,0,10,0,25.608008877443307
2023-10-03,Store_2,Product_3,28,245,0,27.0,20.0,28.142857142857142,4.2983939414842665,1,10,0,25.119490817155864
2023-10-04,Store_2,Product_3,44,300,1,28.0,29.0,29.285714285714285,2.4299715851755,2,10,44,43.3680205826079
2023-10-05,Store_2,Product_3,25,225,0,44.0,27.0,31.428571428571427,6.051367417290617,3,10,0,25.64092338400892
2023-10-06,Store_2,Product_3,26,371,0,25.0,30.0,31.142857142857142,6.335839103296104,4,10,0,25.90914400129236
2023-10-07,Store_2,Product_3,45,310,1,26.0,30.0,30.571428571428573,6.629659188252415,5,10,45,47.68715353773996
2023-10-08,Store_2,Product_3,35,436,0,45.0,34.0,32.714285714285715,8.557925872435119,6,10,0,35.2622572671639
2023-10-09,Store_2,Product_3,29,427,0,35.0,27.0,32.857142857142854,8.591246929842198,0,10,0,26.148072007287915
2023-10-10,Store_2,Product_3,35,338,1,29.0,28.0,33.142857142857146,8.395009855633866,1,10,35,41.69755091286435
2023-10-11,Store_2,Product_3,23,462,0,35.0,44.0,34.142857142857146,8.091735937126838,2,10,0,24.983274785860594
2023-10-12,Store_2,Product_3,28,231,0,23.0,25.0,31.142857142857142,7.712080813644869,3,10,0,25.449266479872364
2023-10-13,Store_2,Product_3,24,188,0,28.0,26.0,31.571428571428573,7.390470053998361,4,10,0,25.512568239986628
2023-10-14,Store_2,Product_3,46,443,1,24.0,45.0,31.285714285714285,7.674943772091152,5,10,46,49.689068260919875
2023-10-15,Store_2,Product_3,31,157,0,46.0,35.0,31.428571428571427,7.976154939508542,6,10,0,35.529016476062786
2023-10-16,Store_2,Product_3,22,134,0,31.0,29.0,30.857142857142858,7.8193898190879265,0,10,0,24.975932542390307
2023-10-17,Store_2,Product_3,43,493,1,22.0,35.0,29.857142857142858,8.513294924774367,1,10,43,40.44855104999198
2023-10-18,Store_2,Product_3,35,492,1,43.0,23.0,31.0,9.763879010584478,2,10,35,38.25780133774424
2023-10-19,Store_2,Product_3,22,204,0,35.0,28.0,32.714285714285715,9.159954252329051,3,10,0,25.936059460986
2023-10-20,Store_2,Product_3,29,140,0,22.0,24.0,31.857142857142858,9.923517041663679,4,10,0,25.54136258804951
2023-10-21,Store_2,Product_3,36,335,0,29.0,46.0,32.57142857142857,9.431456989902465,5,10,0,35.49081351349977
2023-10-22,Store_2,Product_3,38,489,0,36.0,31.0,31.142857142857142,7.646972634722139,6,10,0,36.18877639571775
2023-10-23,Store_2,Product_3,41,108,1,38.0,22.0,32.142857142857146,8.07111250961453,0,10,41,40.604599230543975
2023-10-24,Store_2,Product_3,20,287,0,41.0,43.0,34.857142857142854,7.24404517353323,1,10,0,25.133035214888864
2023-10-25,Store_2,Product_3,25,268,0,20.0,35.0,31.571428571428573,8.10055847575008,2,10,0,25.31097726774196
2023-10-26,Store_2,Product_3,44,344,1,25.0,22.0,30.142857142857142,8.27503416767502,3,10,44,40.40019563908292
2023-10-27,Store_2,Product_3,27,147,0,44.0,29.0,33.285714285714285,8.826367424074364,4,10,0,26.42434009636635
2023-10-28,Store_2,Product_3,49,307,1,27.0,36.0,33.0,9.018499505645744,5,10,49,49.4286024090129
2023-10-29,Store_2,Product_3,35,406,0,49.0,38.0,34.857142857142854,10.884676865951974,6,10,0,35.97310585239356
