date,store_id,product_id,qty_sold,price,on_promo
2023-06-07,Store_2,Product_3,25,291,0
2023-06-08,Store_2,Product_3,27,278,0
2023-06-09,Store_2,Product_3,26,261,0
2023-06-10,Store_2,Product_3,40,260,0
2023-06-11,Store_2,Product_3,40,133,0
2023-06-12,Store_2,Product_3,36,212,1
2023-06-13,Store_2,Product_3,25,145,0
2023-06-14,Store_2,Product_3,27,288,0
2023-06-15,Store_2,Product_3,22,311,0
2023-06-16,Store_2,Product_3,36,227,1
2023-06-17,Store_2,Product_3,45,454,1
2023-06-18,Store_2,Product_3,33,144,0
2023-06-19,Store_2,Product_3,30,414,0
2023-06-20,Store_2,Product_3,20,259,0
2023-06-21,Store_2,Product_3,29,425,0
2023-06-22,Store_2,Product_3,30,274,0
2023-06-23,Store_2,Product_3,21,244,0
2023-06-24,Store_2,Product_3,37,303,0
2023-06-25,Store_2,Product_3,34,422,0
2023-06-26,Store_2,Product_3,21,419,0
2023-06-27,Store_2,Product_3,37,371,1
2023-06-28,Store_2,Product_3,27,279,0
2023-06-29,Store_2,Product_3,30,276,0
2023-06-30,Store_2,Product_3,20,237,0
2023-07-01,Store_2,Product_3,36,228,0
2023-07-02,Store_2,Product_3,45,392,1
2023-07-03,Store_2,Product_3,23,124,0
2023-07-04,Store_2,Product_3,26,308,0
2023-07-05,Store_2,Product_3,26,477,0
2023-07-06,Store_2,Product_3,27,111,0
2023-07-07,Store_2,Product_3,37,327,1
2023-07-08,Store_2,Product_3,38,182,0
2023-07-09,Store_2,Product_3,54,443,1
2023-07-10,Store_2,Product_3,35,430,1
2023-07-11,Store_2,Product_3,21,412,0
2023-07-12,Store_2,Product_3,30,295,0
2023-07-13,Store_2,Product_3,30,115,0
2023-07-14,Store_2,Product_3,26,180,0
2023-07-15,Store_2,Product_3,34,118,0
2023-07-16,Store_2,Product_3,36,176,0
2023-07-17,Store_2,Product_3,24,302,0
2023-07-18,Store_2,Product_3,27,125,0
2023-07-19,Store_2,Product_3,41,425,1
2023-07-20,Store_2,Product_3,45,458,1
2023-07-21,Store_2,Product_3,21,285,0
2023-07-22,Store_2,Product_3,50,264,1
2023-07-23,Store_2,Product_3,51,324,1
2023-07-24,Store_2,Product_3,20,117,0
2023-07-25,Store_2,Product_3,29,432,0
2023-07-26,Store_2,Product_3,24,151,0
2023-07-27,Store_2,Product_3,22,305,0
2023-07-28,Store_2,Product_3,30,465,0
2023-07-29,Store_2,Product_3,48,408,1
2023-07-30,Store_2,Product_3,30,252,0
2023-07-31,Store_2,Product_3,21,488,0
2023-08-01,Store_2,Product_3,23,248,0
2023-08-02,Store_2,Product_3,25,188,0
2023-08-03,Store_2,Product_3,29,260,0
2023-08-04,Store_2,Product_3,42,248,1
2023-08-05,Store_2,Product_3,37,319,0
2023-08-06,Store_2,Product_3,37,374,0
2023-08-07,Store_2,Product_3,35,185,1
2023-08-08,Store_2,Product_3,29,145,0
2023-08-09,Store_2,Product_3,20,388,0
2023-08-10,Store_2,Product_3,24,476,0
2023-08-11,Store_2,Product_3,27,214,0
2023-08-12,Store_2,Product_3,30,147,0
2023-08-13,Store_2,Product_3,40,276,0
2023-08-14,Store_2,Product_3,24,439,0
2023-08-15,Store_2,Product_3,30,325,0
2023-08-16,Store_2,Product_3,29,479,0
2023-08-17,Store_2,Product_3,40,142,1
2023-08-18,Store_2,Product_3,41,285,1
2023-08-19,Store_2,Product_3,38,233,0
2023-08-20,Store_2,Product_3,30,121,0
2023-08-21,Store_2,Product_3,28,224,0
2023-08-22,Store_2,Product_3,29,315,0
2023-08-23,Store_2,Product_3,25,345,0
2023-08-24,Store_2,Product_3,22,415,0
2023-08-25,Store_2,Product_3,23,366,0
2023-08-26,Store_2,Product_3,39,238,0
2023-08-27,Store_2,Product_3,33,388,0
2023-08-28,Store_2,Product_3,36,283,1
2023-08-29,Store_2,Product_3,27,386,0
2023-08-30,Store_2,Product_3,26,365,0
2023-08-31,Store_2,Product_3,21,358,0
2023-09-01,Store_2,Product_3,30,422,0
2023-09-02,Store_2,Product_3,37,370,0
2023-09-03,Store_2,Product_3,33,402,0
2023-09-04,Store_2,Product_3,43,170,1
2023-09-05,Store_2,Product_3,21,204,0
2023-09-06,Store_2,Product_3,27,183,0
2023-09-07,Store_2,Product_3,21,426,0
2023-09-08,Store_2,Product_3,25,232,0
2023-09-09,Store_2,Product_3,40,475,0
2023-09-10,Store_2,Product_3,45,312,1
2023-09-11,Store_2,Product_3,23,248,0
2023-09-12,Store_2,Product_3,27,495,0
2023-09-13,Store_2,Product_3,25,228,0
2023-09-14,Store_2,Product_3,20,391,0
2023-09-15,Store_2,Product_3,24,450,0
2023-09-16,Store_2,Product_3,51,379,1
2023-09-17,Store_2,Product_3,52,293,1
2023-09-18,Store_2,Product_3,25,174,0
2023-09-19,Store_2,Product_3,22,128,0
2023-09-20,Store_2,Product_3,24,153,0
2023-09-21,Store_2,Product_3,26,384,0
2023-09-22,Store_2,Product_3,30,237,0
2023-09-23,Store_2,Product_3,55,303,1
2023-09-24,Store_2,Product_3,54,387,1
2023-09-25,Store_2,Product_3,29,470,0
2023-09-26,Store_2,Product_3,20,221,0
2023-09-27,Store_2,Product_3,29,257,0
2023-09-28,Store_2,Product_3,27,407,0
2023-09-29,Store_2,Product_3,30,389,0
2023-09-30,Store_2,Product_3,30,439,0
2023-10-01,Store_2,Product_3,34,479,0
2023-10-02,Store_2,Product_3,27,492,0
2023-10-03,Store_2,Product_3,28,245,0
2023-10-04,Store_2,Product_3,44,300,1
2023-10-05,Store_2,Product_3,25,225,0
2023-10-06,Store_2,Product_3,26,371,0
2023-10-07,Store_2,Product_3,45,310,1
2023-10-08,Store_2,Product_3,35,436,0
2023-10-09,Store_2,Product_3,29,427,0
2023-10-10,Store_2,Product_3,35,338,1
2023-10-11,Store_2,Product_3,23,462,0
2023-10-12,Store_2,Product_3,28,231,0
2023-10-13,Store_2,Product_3,24,188,0
2023-10-14,Store_2,Product_3,46,443,1
2023-10-15,Store_2,Product_3,31,157,0
2023-10-16,Store_2,Product_3,22,134,0
2023-10-17,Store_2,Product_3,43,493,1
2023-10-18,Store_2,Product_3,35,492,1
2023-10-19,Store_2,Product_3,22,204,0
2023-10-20,Store_2,Product_3,29,140,0
2023-10-21,Store_2,Product_3,36,335,0
2023-10-22,Store_2,Product_3,38,489,0
2023-10-23,Store_2,Product_3,41,108,1
2023-10-24,Store_2,Product_3,20,287,0
2023-10-25,Store_2,Product_3,25,268,0
2023-10-26,Store_2,Product_3,44,344,1
2023-10-27,Store_2,Product_3,27,147,0
2023-10-28,Store_2,Product_3,49,307,1
2023-10-29,Store_2,Product_3,35,406,0
2023-10-30,Store_2,Product_3,27,200,0
2023-10-31,Store_2,Product_3,21,266,0
2023-11-01,Store_2,Product_3,21,376,0
2023-11-02,Store_2,Product_3,20,287,0
2023-11-03,Store_2,Product_3,38,204,1
2023-11-04,Store_2,Product_3,46,132,1
2023-11-05,Store_2,Product_3,31,365,0
2023-11-06,Store_2,Product_3,25,432,0
2023-11-07,Store_2,Product_3,20,370,0
2023-11-08,Store_2,Product_3,20,122,0
2023-11-09,Store_2,Product_3,30,453,0
2023-11-10,Store_2,Product_3,30,198,0
2023-11-11,Store_2,Product_3,40,180,0
2023-11-12,Store_2,Product_3,38,304,0
2023-11-13,Store_2,Product_3,30,297,0
2023-11-14,Store_2,Product_3,20,147,0
2023-11-15,Store_2,Product_3,28,484,0
2023-11-16,Store_2,Product_3,23,477,0
2023-11-17,Store_2,Product_3,28,314,0
2023-11-18,Store_2,Product_3,54,173,1
2023-11-19,Store_2,Product_3,35,229,0
2023-11-20,Store_2,Product_3,21,499,0
2023-11-21,Store_2,Product_3,20,405,0
2023-11-22,Store_2,Product_3,24,429,0
2023-11-23,Store_2,Product_3,24,265,0
2023-11-24,Store_2,Product_3,30,398,0
2023-11-25,Store_2,Product_3,33,437,0
2023-11-26,Store_2,Product_3,38,453,0
2023-11-27,Store_2,Product_3,29,465,0
2023-11-28,Store_2,Product_3,37,346,1
2023-11-29,Store_2,Product_3,23,425,0
2023-11-30,Store_2,Product_3,23,467,0
2023-12-01,Store_2,Product_3,41,278,1
2023-12-02,Store_2,Product_3,30,430,0
2023-12-03,Store_2,Product_3,53,227,1
2023-12-04,Store_2,Product_3,26,377,0
2023-12-05,Store_2,Product_3,43,125,1
2023-12-06,Store_2,Product_3,29,122,0
2023-12-07,Store_2,Product_3,28,243,0
2023-12-08,Store_2,Product_3,43,268,1
2023-12-09,Store_2,Product_3,34,414,0
2023-12-10,Store_2,Product_3,38,329,0
2023-12-11,Store_2,Product_3,25,255,0
2023-12-12,Store_2,Product_3,24,429,0
2023-12-13,Store_2,Product_3,26,481,0
2023-12-14,Store_2,Product_3,29,369,0
2023-12-15,Store_2,Product_3,25,262,0
2023-12-16,Store_2,Product_3,31,268,0
2023-12-17,Store_2,Product_3,32,119,0
2023-12-18,Store_2,Product_3,21,130,0
2023-12-19,Store_2,Product_3,29,285,0
2023-12-20,Store_2,Product_3,21,352,0
2023-12-21,Store_2,Product_3,37,235,1
2023-12-22,Store_2,Product_3,22,441,0
2023-12-23,Store_2,Product_3,30,241,0
2023-12-24,Store_2,Product_3,32,449,0
2023-12-25,Store_2,Product_3,24,238,0
2023-12-26,Store_2,Product_3,23,274,0
2023-12-27,Store_2,Product_3,30,103,0
2023-12-28,Store_2,Product_3,30,457,0
2023-12-29,Store_2,Product_3,30,439,0
2023-12-30,Store_2,Product_3,33,480,0
2023-12-31,Store_2,Product_3,38,428,0
2023-01-01,Store_2,Product_4,46,432,0
2023-01-02,Store_2,Product_4,33,374,0
2023-01-03,Store_2,Product_4,49,176,1
2023-01-04,Store_2,Product_4,36,165,0
2023-01-05,Store_2,Product_4,36,304,0
2023-01-06,Store_2,Product_4,36,241,0
2023-01-07,Store_2,Product_4,40,132,0
2023-01-08,Store_2,Product_4,52,240,1
2023-01-09,Store_2,Product_4,52,243,1
2023-01-10,Store_2,Product_4,28,142,0
2023-01-11,Store_2,Product_4,34,224,0
2023-01-12,Store_2,Product_4,30,158,0
2023-01-13,Store_2,Product_4,31,148,0
2023-01-14,Store_2,Product_4,39,385,0
2023-01-15,Store_2,Product_4,62,437,1
2023-01-16,Store_2,Product_4,48,324,1
2023-01-17,Store_2,Product_4,33,333,0
2023-01-18,Store_2,Product_4,32,348,0
2023-01-19,Store_2,Product_4,32,256,0
2023-01-20,Store_2,Product_4,35,187,0
2023-01-21,Store_2,Product_4,45,249,0
2023-01-22,Store_2,Product_4,40,380,0
2023-01-23,Store_2,Product_4,50,442,1
2023-01-24,Store_2,Product_4,31,444,0
2023-01-25,Store_2,Product_4,34,275,0
2023-01-26,Store_2,Product_4,45,292,1
2023-01-27,Store_2,Product_4,32,409,0
2023-01-28,Store_2,Product_4,40,460,0
2023-01-29,Store_2,Product_4,53,148,1
2023-01-30,Store_2,Product_4,33,318,0
2023-01-31,Store_2,Product_4,35,212,0
2023-02-01,Store_2,Product_4,31,156,0
2023-02-02,Store_2,Product_4,34,210,0
2023-02-03,Store_2,Product_4,31,257,0
2023-02-04,Store_2,Product_4,40,428,0
2023-02-05,Store_2,Product_4,46,229,0
2023-02-06,Store_2,Product_4,33,499,0
2023-02-07,Store_2,Product_4,50,406,1
2023-02-08,Store_2,Product_4,30,199,0
2023-02-09,Store_2,Product_4,27,150,0
2023-02-10,Store_2,Product_4,35,410,0
2023-02-11,Store_2,Product_4,47,295,0
2023-02-12,Store_2,Product_4,37,342,0
2023-02-13,Store_2,Product_4,35,247,0
2023-02-14,Store_2,Product_4,35,239,0
2023-02-15,Store_2,Product_4,43,328,1
2023-02-16,Store_2,Product_4,30,380,0
2023-02-17,Store_2,Product_4,37,225,0
2023-02-18,Store_2,Product_4,53,188,1
2023-02-19,Store_2,Product_4,39,276,0
2023-02-20,Store_2,Product_4,27,427,0
2023-02-21,Store_2,Product_4,31,246,0
2023-02-22,Store_2,Product_4,33,193,0
2023-02-23,Store_2,Product_4,43,485,1
2023-02-24,Store_2,Product_4,27,444,0
2023-02-25,Store_2,Product_4,46,369,0
2023-02-26,Store_2,Product_4,44,498,0
2023-02-27,Store_2,Product_4,29,485,0
2023-02-28,Store_2,Product_4,52,314,1
2023-03-01,Store_2,Product_4,27,122,0
2023-03-02,Store_2,Product_4,45,472,1
2023-03-03,Store_2,Product_4,51,423,1
2023-03-04,Store_2,Product_4,37,436,0
2023-03-05,Store_2,Product_4,43,259,0
2023-03-06,Store_2,Product_4,30,293,0
2023-03-07,Store_2,Product_4,29,187,0
2023-03-08,Store_2,Product_4,37,114,0
2023-03-09,Store_2,Product_4,36,172,0
2023-03-10,Store_2,Product_4,30,164,0
2023-03-11,Store_2,Product_4,37,237,0
2023-03-12,Store_2,Product_4,56,309,1
2023-03-13,Store_2,Product_4,32,169,0
2023-03-14,Store_2,Product_4,34,474,0
2023-03-15,Store_2,Product_4,36,434,0
2023-03-16,Store_2,Product_4,33,365,0
2023-03-17,Store_2,Product_4,51,394,1
2023-03-18,Store_2,Product_4,56,341,1
2023-03-19,Store_2,Product_4,47,407,0
2023-03-20,Store_2,Product_4,46,423,1
2023-03-21,Store_2,Product_4,35,480,0
2023-03-22,Store_2,Product_4,48,416,1
2023-03-23,Store_2,Product_4,34,317,0
2023-03-24,Store_2,Product_4,27,156,0
2023-03-25,Store_2,Product_4,53,426,1
2023-03-26,Store_2,Product_4,38,425,0
2023-03-27,Store_2,Product_4,33,185,0
2023-03-28,Store_2,Product_4,51,464,1
2023-03-29,Store_2,Product_4,50,492,1
2023-03-30,Store_2,Product_4,51,376,1
2023-03-31,Store_2,Product_4,30,476,0
2023-04-01,Store_2,Product_4,39,195,0
2023-04-02,Store_2,Product_4,42,452,0
2023-04-03,Store_2,Product_4,30,322,0
2023-04-04,Store_2,Product_4,46,291,1
2023-04-05,Store_2,Product_4,29,370,0
2023-04-06,Store_2,Product_4,32,456,0
2023-04-07,Store_2,Product_4,30,125,0
2023-04-08,Store_2,Product_4,38,172,0
2023-04-09,Store_2,Product_4,47,286,0
2023-04-10,Store_2,Product_4,32,285,0
2023-04-11,Store_2,Product_4,49,398,1
2023-04-12,Store_2,Product_4,29,318,0
2023-04-13,Store_2,Product_4,36,125,0
2023-04-14,Store_2,Product_4,34,455,0
2023-04-15,Store_2,Product_4,46,167,0
2023-04-16,Store_2,Product_4,47,429,0
2023-04-17,Store_2,Product_4,50,210,1
2023-04-18,Store_2,Product_4,28,297,0
2023-04-19,Store_2,Product_4,51,126,1
2023-04-20,Store_2,Product_4,35,356,0
2023-04-21,Store_2,Product_4,48,295,1
2023-04-22,Store_2,Product_4,45,370,0
2023-04-23,Store_2,Product_4,44,438,0
2023-04-24,Store_2,Product_4,34,458,0
2023-04-25,Store_2,Product_4,36,276,0
2023-04-26,Store_2,Product_4,35,360,0
2023-04-27,Store_2,Product_4,33,310,0
2023-04-28,Store_2,Product_4,30,122,0
2023-04-29,Store_2,Product_4,59,268,1
2023-04-30,Store_2,Product_4,40,424,0
2023-05-01,Store_2,Product_4,35,426,0
2023-05-02,Store_2,Product_4,37,178,0
2023-05-03,Store_2,Product_4,37,189,0
2023-05-04,Store_2,Product_4,32,320,0
2023-05-05,Store_2,Product_4,35,212,0
2023-05-06,Store_2,Product_4,44,307,0
2023-05-07,Store_2,Product_4,37,223,0
2023-05-08,Store_2,Product_4,36,130,0
2023-05-09,Store_2,Product_4,35,369,0
2023-05-10,Store_2,Product_4,36,101,0
2023-05-11,Store_2,Product_4,34,298,0
2023-05-12,Store_2,Product_4,30,254,0
2023-05-13,Store_2,Product_4,41,190,0
2023-05-14,Store_2,Product_4,58,381,1
2023-05-15,Store_2,Product_4,42,256,1
2023-05-16,Store_2,Product_4,50,405,1
2023-05-17,Store_2,Product_4,32,286,0
2023-05-18,Store_2,Product_4,27,210,0
2023-05-19,Store_2,Product_4,36,240,0
2023-05-20,Store_2,Product_4,45,169,0
2023-05-21,Store_2,Product_4,37,304,0
2023-05-22,Store_2,Product_4,47,392,1
2023-05-23,Store_2,Product_4,37,227,0
2023-05-24,Store_2,Product_4,36,391,0
2023-05-25,Store_2,Product_4,28,147,0
2023-05-26,Store_2,Product_4,51,159,1
2023-05-27,Store_2,Product_4,52,388,1
2023-05-28,Store_2,Product_4,42,158,0
2023-05-29,Store_2,Product_4,27,396,0
2023-05-30,Store_2,Product_4,35,427,0
2023-05-31,Store_2,Product_4,42,164,1
2023-06-01,Store_2,Product_4,46,489,1
2023-06-02,Store_2,Product_4,35,356,0
2023-06-03,Store_2,Product_4,61,148,1
2023-06-04,Store_2,Product_4,39,101,0
2023-06-05,Store_2,Product_4,35,465,0
2023-06-06,Store_2,Product_4,30,148,0
2023-06-07,Store_2,Product_4,30,142,0
2023-06-08,Store_2,Product_4,35,277,0
2023-06-09,Store_2,Product_4,46,370,1
2023-06-10,Store_2,Product_4,37,346,0
2023-06-11,Store_2,Product_4,40,224,0
2023-06-12,Store_2,Product_4,32,325,0
2023-06-13,Store_2,Product_4,27,300,0
2023-06-14,Store_2,Product_4,32,481,0
2023-06-15,Store_2,Product_4,35,370,0
2023-06-16,Store_2,Product_4,29,173,0
2023-06-17,Store_2,Product_4,46,111,0
2023-06-18,Store_2,Product_4,45,326,0
2023-06-19,Store_2,Product_4,31,440,0
2023-06-20,Store_2,Product_4,36,359,0
2023-06-21,Store_2,Product_4,37,258,0
2023-06-22,Store_2,Product_4,52,391,1
2023-06-23,Store_2,Product_4,32,482,0
2023-06-24,Store_2,Product_4,37,326,0
2023-06-25,Store_2,Product_4,45,216,0
2023-06-26,Store_2,Product_4,37,382,0
2023-06-27,Store_2,Product_4,31,134,0
2023-06-28,Store_2,Product_4,30,476,0
2023-06-29,Store_2,Product_4,30,180,0
2023-06-30,Store_2,Product_4,36,157,0
2023-07-01,Store_2,Product_4,44,455,0
2023-07-02,Store_2,Product_4,62,267,1
2023-07-03,Store_2,Product_4,32,236,0
2023-07-04,Store_2,Product_4,37,499,0
2023-07-05,Store_2,Product_4,37,463,0
2023-07-06,Store_2,Product_4,34,269,0
2023-07-07,Store_2,Product_4,35,294,0
2023-07-08,Store_2,Product_4,40,106,0
2023-07-09,Store_2,Product_4,45,153,0
2023-07-10,Store_2,Product_4,34,160,0
2023-07-11,Store_2,Product_4,33,341,0
2023-07-12,Store_2,Product_4,37,179,0
2023-07-13,Store_2,Product_4,37,483,0
2023-07-14,Store_2,Product_4,33,275,0
2023-07-15,Store_2,Product_4,41,374,0
2023-07-16,Store_2,Product_4,52,233,1
2023-07-17,Store_2,Product_4,37,149,0
2023-07-18,Store_2,Product_4,27,122,0
2023-07-19,Store_2,Product_4,32,334,0
2023-07-20,Store_2,Product_4,30,358,0
2023-07-21,Store_2,Product_4,36,156,0
2023-07-22,Store_2,Product_4,37,410,0
2023-07-23,Store_2,Product_4,52,120,1
2023-07-24,Store_2,Product_4,30,166,0
2023-07-25,Store_2,Product_4,27,365,0
2023-07-26,Store_2,Product_4,34,167,0
2023-07-27,Store_2,Product_4,36,215,0
2023-07-28,Store_2,Product_4,29,178,0
2023-07-29,Store_2,Product_4,37,173,0
2023-07-30,Store_2,Product_4,46,373,0
2023-07-31,Store_2,Product_4,27,285,0
2023-08-01,Store_2,Product_4,37,230,0
2023-08-02,Store_2,Product_4,29,384,0
2023-08-03,Store_2,Product_4,35,288,0
2023-08-04,Store_2,Product_4,36,340,0
2023-08-05,Store_2,Product_4,38,275,0
2023-08-06,Store_2,Product_4,54,332,1
2023-08-07,Store_2,Product_4,33,328,0
2023-08-08,Store_2,Product_4,37,381,0
2023-08-09,Store_2,Product_4,35,393,0
2023-08-10,Store_2,Product_4,34,128,0
2023-08-11,Store_2,Product_4,33,343,0
2023-08-12,Store_2,Product_4,42,377,0
2023-08-13,Store_2,Product_4,52,241,1
2023-08-14,Store_2,Product_4,27,495,0
2023-08-15,Store_2,Product_4,48,260,1
2023-08-16,Store_2,Product_4,31,179,0
2023-08-17,Store_2,Product_4,35,452,0
2023-08-18,Store_2,Product_4,30,173,0
2023-08-19,Store_2,Product_4,60,486,1
2023-08-20,Store_2,Product_4,47,186,0
2023-08-21,Store_2,Product_4,42,347,1
2023-08-22,Store_2,Product_4,46,160,1
2023-08-23,Store_2,Product_4,33,288,0
2023-08-24,Store_2,Product_4,33,195,0
2023-08-25,Store_2,Product_4,34,196,0
2023-08-26,Store_2,Product_4,56,224,1
2023-08-27,Store_2,Product_4,44,231,0
2023-08-28,Store_2,Product_4,43,220,1
2023-08-29,Store_2,Product_4,31,221,0
2023-08-30,Store_2,Product_4,36,138,0
2023-08-31,Store_2,Product_4,47,260,1
2023-09-01,Store_2,Product_4,27,115,0
2023-09-02,Store_2,Product_4,41,347,0
2023-09-03,Store_2,Product_4,46,161,0
2023-09-04,Store_2,Product_4,30,420,0
2023-09-05,Store_2,Product_4,36,214,0
2023-09-06,Store_2,Product_4,36,278,0
2023-09-07,Store_2,Product_4,49,480,1
2023-09-08,Store_2,Product_4,29,341,0
2023-09-09,Store_2,Product_4,59,485,1
2023-09-10,Store_2,Product_4,43,120,0
2023-09-11,Store_2,Product_4,44,302,1
2023-09-12,Store_2,Product_4,42,184,1
2023-09-13,Store_2,Product_4,33,171,0
2023-09-14,Store_2,Product_4,51,380,1
2023-09-15,Store_2,Product_4,50,374,1
2023-09-16,Store_2,Product_4,55,320,1
2023-09-17,Store_2,Product_4,42,188,0
2023-09-18,Store_2,Product_4,47,183,1
2023-09-19,Store_2,Product_4,29,437,0
2023-09-20,Store_2,Product_4,36,363,0
2023-09-21,Store_2,Product_4,27,220,0
2023-09-22,Store_2,Product_4,27,103,0
2023-09-23,Store_2,Product_4,42,209,0
2023-09-24,Store_2,Product_4,39,170,0
2023-09-25,Store_2,Product_4,27,480,0
2023-09-26,Store_2,Product_4,52,131,1
2023-09-27,Store_2,Product_4,50,441,1
2023-09-28,Store_2,Product_4,28,283,0
2023-09-29,Store_2,Product_4,27,291,0
2023-09-30,Store_2,Product_4,40,224,0
2023-10-01,Store_2,Product_4,62,196,1
2023-10-02,Store_2,Product_4,29,364,0
2023-10-03,Store_2,Product_4,35,372,0
2023-10-04,Store_2,Product_4,35,307,0
2023-10-05,Store_2,Product_4,43,132,1
2023-10-06,Store_2,Product_4,27,396,0
2023-10-07,Store_2,Product_4,43,179,0
2023-10-08,Store_2,Product_4,53,420,1
2023-10-09,Store_2,Product_4,44,235,1
2023-10-10,Store_2,Product_4,29,424,0
2023-10-11,Store_2,Product_4,33,437,0
2023-10-12,Store_2,Product_4,28,132,0
2023-10-13,Store_2,Product_4,43,330,1
2023-10-14,Store_2,Product_4,57,433,1
2023-10-15,Store_2,Product_4,47,467,0
2023-10-16,Store_2,Product_4,50,249,1
2023-10-17,Store_2,Product_4,37,128,0
2023-10-18,Store_2,Product_4,42,446,1
2023-10-19,Store_2,Product_4,35,283,0
2023-10-20,Store_2,Product_4,31,358,0
2023-10-21,Store_2,Product_4,39,313,0
2023-10-22,Store_2,Product_4,38,492,0
2023-10-23,Store_2,Product_4,35,128,0
2023-10-24,Store_2,Product_4,33,272,0
2023-10-25,Store_2,Product_4,27,145,0
2023-10-26,Store_2,Product_4,44,422,1
2023-10-27,Store_2,Product_4,48,341,1
2023-10-28,Store_2,Product_4,43,237,0
2023-10-29,Store_2,Product_4,60,140,1
2023-10-30,Store_2,Product_4,28,328,0
2023-10-31,Store_2,Product_4,32,314,0
2023-11-01,Store_2,Product_4,32,300,0
2023-11-02,Store_2,Product_4,30,475,0
2023-11-03,Store_2,Product_4,28,441,0
2023-11-04,Store_2,Product_4,62,158,1
2023-11-05,Store_2,Product_4,37,359,0
2023-11-06,Store_2,Product_4,31,224,0
2023-11-07,Store_2,Product_4,35,106,0
2023-11-08,Store_2,Product_4,33,168,0
2023-11-09,Store_2,Product_4,31,172,0
2023-11-10,Store_2,Product_4,32,307,0
2023-11-11,Store_2,Product_4,41,499,0
2023-11-12,Store_2,Product_4,41,176,0
2023-11-13,Store_2,Product_4,34,475,0
2023-11-14,Store_2,Product_4,30,452,0
2023-11-15,Store_2,Product_4,31,230,0
2023-11-16,Store_2,Product_4,29,262,0
2023-11-17,Store_2,Product_4,34,129,0
2023-11-18,Store_2,Product_4,43,415,0
2023-11-19,Store_2,Product_4,42,429,0
2023-11-20,Store_2,Product_4,35,358,0
2023-11-21,Store_2,Product_4,30,334,0
2023-11-22,Store_2,Product_4,44,307,1
2023-11-23,Store_2,Product_4,30,176,0
2023-11-24,Store_2,Product_4,27,177,0
2023-11-25,Store_2,Product_4,47,203,0
2023-11-26,Store_2,Product_4,40,438,0
2023-11-27,Store_2,Product_4,32,310,0
2023-11-28,Store_2,Product_4,35,305,0
2023-11-29,Store_2,Product_4,33,409,0
2023-11-30,Store_2,Product_4,36,264,0
2023-12-01,Store_2,Product_4,33,317,0
2023-12-02,Store_2,Product_4,38,432,0
2023-12-03,Store_2,Product_4,39,118,0
2023-12-04,Store_2,Product_4,27,121,0
2023-12-05,Store_2,Product_4,28,147,0
2023-12-06,Store_2,Product_4,33,282,0
2023-12-07,Store_2,Product_4,29,363,0
2023-12-08,Store_2,Product_4,32,236,0
2023-12-09,Store_2,Product_4,46,194,0
2023-12-10,Store_2,Product_4,42,189,0
2023-12-11,Store_2,Product_4,37,171,0
2023-12-12,Store_2,Product_4,34,155,0
2023-12-13,Store_2,Product_4,51,278,1
2023-12-14,Store_2,Product_4,28,380,0
2023-12-15,Store_2,Product_4,30,165,0
2023-12-16,Store_2,Product_4,46,348,0
2023-12-17,Store_2,Product_4,60,354,1
2023-12-18,Store_2,Product_4,32,416,0
2023-12-19,Store_2,Product_4,47,117,1
2023-12-20,Store_2,Product_4,32,179,0
2023-12-21,Store_2,Product_4,34,398,0
2023-12-22,Store_2,Product_4,50,387,1
2023-12-23,Store_2,Product_4,42,368,0
2023-12-24,Store_2,Product_4,43,128,0
2023-12-25,Store_2,Product_4,32,147,0
2023-12-26,Store_2,Product_4,31,301,0
2023-12-27,Store_2,Product_4,29,262,0
2023-12-28,Store_2,Product_4,36,427,0
2023-12-29,Store_2,Product_4,45,415,1
2023-12-30,Store_2,Product_4,44,250,0
2023-12-31,Store_2,Product_4,54,496,1
2023-01-01,Store_2,Product_5,57,480,0
2023-01-02,Store_2,Product_5,43,102,0
2023-01-03,Store_2,Product_5,53,326,0
2023-01-04,Store_2,Product_5,63,412,1
2023-01-05,Store_2,Product_5,49,243,0
2023-01-06,Store_2,Product_5,50,333,0
2023-01-07,Store_2,Product_5,57,447,0
2023-01-08,Store_2,Product_5,54,454,0
2023-01-09,Store_2,Product_5,52,470,0
2023-01-10,Store_2,Product_5,44,155,0
2023-01-11,Store_2,Product_5,47,485,0
2023-01-12,Store_2,Product_5,43,334,0
2023-01-13,Store_2,Product_5,53,117,0
2023-01-14,Store_2,Product_5,53,170,0
2023-01-15,Store_2,Product_5,62,449,0
2023-01-16,Store_2,Product_5,45,399,0
2023-01-17,Store_2,Product_5,51,259,0
2023-01-18,Store_2,Product_5,46,487,0
2023-01-19,Store_2,Product_5,63,290,1
2023-01-20,Store_2,Product_5,43,185,0
2023-01-21,Store_2,Product_5,53,204,0
2023-01-22,Store_2,Product_5,55,262,0
2023-01-23,Store_2,Product_5,53,210,0
2023-01-24,Store_2,Product_5,60,245,1
2023-01-25,Store_2,Product_5,64,268,1
2023-01-26,Store_2,Product_5,52,370,0
2023-01-27,Store_2,Product_5,50,264,0
2023-01-28,Store_2,Product_5,54,282,0
2023-01-29,Store_2,Product_5,60,206,0
2023-01-30,Store_2,Product_5,49,179,0
2023-01-31,Store_2,Product_5,52,284,0
2023-02-01,Store_2,Product_5,48,463,0
2023-02-02,Store_2,Product_5,52,423,0
2023-02-03,Store_2,Product_5,51,363,0
